patch_name,scene_id,left,top,right,bottom,roi_left,roi_top,roi_right,roi_bottom
SAMPLE_087_x816_y592,SAMPLE_087,816,592,1072,848,432,16,1554,1122
SAMPLE_087_x1008_y592,SAMPLE_087,1008,592,1264,848,432,16,1554,1122
SAMPLE_087_x1200_y592,SAMPLE_087,1200,592,1456,848,432,16,1554,1122
SAMPLE_087_x1298_y592,SAMPLE_087,1298,592,1554,848,432,16,1554,1122
SAMPLE_087_x432_y784,SAMPLE_087,432,784,688,1040,432,16,1554,1122
SAMPLE_087_x624_y784,SAMPLE_087,624,784,880,1040,432,16,1554,1122
SAMPLE_087_x816_y784,SAMPLE_087,816,784,1072,1040,432,16,1554,1122
SAMPLE_087_x1008_y784,SAMPLE_087,1008,784,1264,1040,432,16,1554,1122
SAMPLE_087_x1200_y784,SAMPLE_087,1200,784,1456,1040,432,16,1554,1122
SAMPLE_087_x1298_y784,SAMPLE_087,1298,784,1554,1040,432,16,1554,1122
SAMPLE_087_x432_y866,SAMPLE_087,432,866,688,1122,432,16,1554,1122
SAMPLE_087_x624_y866,SAMPLE_087,624,866,880,1122,432,16,1554,1122
SAMPLE_087_x816_y866,SAMPLE_087,816,866,1072,1122,432,16,1554,1122
SAMPLE_087_x1008_y866,SAMPLE_087,1008,866,1264,1122,432,16,1554,1122
SAMPLE_087_x1200_y866,SAMPLE_087,1200,866,1456,1122,432,16,1554,1122
SAMPLE_087_x1298_y866,SAMPLE_087,1298,866,1554,1122,432,16,1554,1122
SAMPLE_088_x434_y12,SAMPLE_088,434,12,690,268,434,12,1536,1119
SAMPLE_088_x626_y12,SAMPLE_088,626,12,882,268,434,12,1536,1119
SAMPLE_088_x818_y12,SAMPLE_088,818,12,1074,268,434,12,1536,1119
SAMPLE_088_x1010_y12,SAMPLE_088,1010,12,1266,268,434,12,1536,1119
SAMPLE_088_x1202_y12,SAMPLE_088,1202,12,1458,268,434,12,1536,1119
SAMPLE_088_x1280_y12,SAMPLE_088,1280,12,1536,268,434,12,1536,1119
SAMPLE_088_x434_y204,SAMPLE_088,434,204,690,460,434,12,1536,1119
SAMPLE_088_x626_y204,SAMPLE_088,626,204,882,460,434,12,1536,1119
SAMPLE_088_x818_y204,SAMPLE_088,818,204,1074,460,434,12,1536,1119
SAMPLE_088_x1010_y204,SAMPLE_088,1010,204,1266,460,434,12,1536,1119
SAMPLE_088_x1202_y204,SAMPLE_088,1202,204,1458,460,434,12,1536,1119
SAMPLE_088_x1280_y204,SAMPLE_088,1280,204,1536,460,434,12,1536,1119
SAMPLE_088_x434_y396,SAMPLE_088,434,396,690,652,434,12,1536,1119
SAMPLE_088_x626_y396,SAMPLE_088,626,396,882,652,434,12,1536,1119
SAMPLE_088_x818_y396,SAMPLE_088,818,396,1074,652,434,12,1536,1119
SAMPLE_088_x1010_y396,SAMPLE_088,1010,396,1266,652,434,12,1536,1119
SAMPLE_088_x1202_y396,SAMPLE_088,1202,396,1458,652,434,12,1536,1119
SAMPLE_088_x1280_y396,SAMPLE_088,1280,396,1536,652,434,12,1536,1119
SAMPLE_088_x434_y588,SAMPLE_088,434,588,690,844,434,12,1536,1119
SAMPLE_088_x626_y588,SAMPLE_088,626,588,882,844,434,12,1536,1119
SAMPLE_088_x818_y588,SAMPLE_088,818,588,1074,844,434,12,1536,1119
SAMPLE_088_x1010_y588,SAMPLE_088,1010,588,1266,844,434,12,1536,1119
SAMPLE_088_x1202_y588,SAMPLE_088,1202,588,1458,844,434,12,1536,1119
SAMPLE_088_x1280_y588,SAMPLE_088,1280,588,1536,844,434,12,1536,1119
SAMPLE_088_x434_y780,SAMPLE_088,434,780,690,1036,434,12,1536,1119
SAMPLE_088_x626_y780,SAMPLE_088,626,780,882,1036,434,12,1536,1119
SAMPLE_088_x818_y780,SAMPLE_088,818,780,1074,1036,434,12,1536,1119
SAMPLE_088_x1010_y780,SAMPLE_088,1010,780,1266,1036,434,12,1536,1119
SAMPLE_088_x1202_y780,SAMPLE_088,1202,780,1458,1036,434,12,1536,1119
SAMPLE_088_x1280_y780,SAMPLE_088,1280,780,1536,1036,434,12,1536,1119
SAMPLE_088_x434_y863,SAMPLE_088,434,863,690,1119,434,12,1536,1119
SAMPLE_088_x626_y863,SAMPLE_088,626,863,882,1119,434,12,1536,1119
SAMPLE_088_x818_y863,SAMPLE_088,818,863,1074,1119,434,12,1536,1119
SAMPLE_088_x1010_y863,SAMPLE_088,1010,863,1266,1119,434,12,1536,1119
SAMPLE_088_x1202_y863,SAMPLE_088,1202,863,1458,1119,434,12,1536,1119
SAMPLE_088_x1280_y863,SAMPLE_088,1280,863,1536,1119,434,12,1536,1119
SAMPLE_089_x433_y12,SAMPLE_089,433,12,689,268,433,12,1553,1119
SAMPLE_089_x625_y12,SAMPLE_089,625,12,881,268,433,12,1553,1119
SAMPLE_089_x817_y12,SAMPLE_089,817,12,1073,268,433,12,1553,1119
SAMPLE_089_x1009_y12,SAMPLE_089,1009,12,1265,268,433,12,1553,1119
SAMPLE_089_x1201_y12,SAMPLE_089,1201,12,1457,268,433,12,1553,1119
SAMPLE_089_x1297_y12,SAMPLE_089,1297,12,1553,268,433,12,1553,1119
SAMPLE_089_x433_y204,SAMPLE_089,433,204,689,460,433,12,1553,1119
SAMPLE_089_x625_y204,SAMPLE_089,625,204,881,460,433,12,1553,1119
SAMPLE_089_x817_y204,SAMPLE_089,817,204,1073,460,433,12,1553,1119
SAMPLE_089_x1009_y204,SAMPLE_089,1009,204,1265,460,433,12,1553,1119
SAMPLE_089_x1201_y204,SAMPLE_089,1201,204,1457,460,433,12,1553,1119
SAMPLE_089_x1297_y204,SAMPLE_089,1297,204,1553,460,433,12,1553,1119
SAMPLE_089_x433_y396,SAMPLE_089,433,396,689,652,433,12,1553,1119
SAMPLE_089_x625_y396,SAMPLE_089,625,396,881,652,433,12,1553,1119
SAMPLE_089_x817_y396,SAMPLE_089,817,396,1073,652,433,12,1553,1119
SAMPLE_089_x1009_y396,SAMPLE_089,1009,396,1265,652,433,12,1553,1119
SAMPLE_089_x1201_y396,SAMPLE_089,1201,396,1457,652,433,12,1553,1119
SAMPLE_089_x1297_y396,SAMPLE_089,1297,396,1553,652,433,12,1553,1119
SAMPLE_089_x433_y588,SAMPLE_089,433,588,689,844,433,12,1553,1119
SAMPLE_089_x625_y588,SAMPLE_089,625,588,881,844,433,12,1553,1119
SAMPLE_089_x817_y588,SAMPLE_089,817,588,1073,844,433,12,1553,1119
SAMPLE_089_x1009_y588,SAMPLE_089,1009,588,1265,844,433,12,1553,1119
SAMPLE_089_x1201_y588,SAMPLE_089,1201,588,1457,844,433,12,1553,1119
SAMPLE_089_x1297_y588,SAMPLE_089,1297,588,1553,844,433,12,1553,1119
SAMPLE_089_x433_y780,SAMPLE_089,433,780,689,1036,433,12,1553,1119
SAMPLE_089_x625_y780,SAMPLE_089,625,780,881,1036,433,12,1553,1119
SAMPLE_089_x817_y780,SAMPLE_089,817,780,1073,1036,433,12,1553,1119
SAMPLE_089_x1009_y780,SAMPLE_089,1009,780,1265,1036,433,12,1553,1119
SAMPLE_089_x1201_y780,SAMPLE_089,1201,780,1457,1036,433,12,1553,1119
SAMPLE_089_x1297_y780,SAMPLE_089,1297,780,1553,1036,433,12,1553,1119
SAMPLE_089_x433_y863,SAMPLE_089,433,863,689,1119,433,12,1553,1119
SAMPLE_089_x625_y863,SAMPLE_089,625,863,881,1119,433,12,1553,1119
SAMPLE_089_x817_y863,SAMPLE_089,817,863,1073,1119,433,12,1553,1119
SAMPLE_089_x1009_y863,SAMPLE_089,1009,863,1265,1119,433,12,1553,1119
SAMPLE_089_x1201_y863,SAMPLE_089,1201,863,1457,1119,433,12,1553,1119
SAMPLE_089_x1297_y863,SAMPLE_089,1297,863,1553,1119,433,12,1553,1119
SAMPLE_090_x189_y0,SAMPLE_090,189,0,445,256,189,0,1754,1200
SAMPLE_090_x381_y0,SAMPLE_090,381,0,637,256,189,0,1754,1200
SAMPLE_090_x573_y0,SAMPLE_090,573,0,829,256,189,0,1754,1200
SAMPLE_090_x765_y0,SAMPLE_090,765,0,1021,256,189,0,1754,1200
SAMPLE_090_x957_y0,SAMPLE_090,957,0,1213,256,189,0,1754,1200
SAMPLE_090_x1149_y0,SAMPLE_090,1149,0,1405,256,189,0,1754,1200
SAMPLE_090_x1341_y0,SAMPLE_090,1341,0,1597,256,189,0,1754,1200
SAMPLE_090_x1498_y0,SAMPLE_090,1498,0,1754,256,189,0,1754,1200
SAMPLE_090_x189_y192,SAMPLE_090,189,192,445,448,189,0,1754,1200
SAMPLE_090_x381_y192,SAMPLE_090,381,192,637,448,189,0,1754,1200
SAMPLE_090_x573_y192,SAMPLE_090,573,192,829,448,189,0,1754,1200
SAMPLE_090_x765_y192,SAMPLE_090,765,192,1021,448,189,0,1754,1200
SAMPLE_090_x957_y192,SAMPLE_090,957,192,1213,448,189,0,1754,1200
SAMPLE_090_x1149_y192,SAMPLE_090,1149,192,1405,448,189,0,1754,1200
SAMPLE_090_x1341_y192,SAMPLE_090,1341,192,1597,448,189,0,1754,1200
SAMPLE_090_x1498_y192,SAMPLE_090,1498,192,1754,448,189,0,1754,1200
SAMPLE_090_x189_y384,SAMPLE_090,189,384,445,640,189,0,1754,1200
SAMPLE_090_x381_y384,SAMPLE_090,381,384,637,640,189,0,1754,1200
SAMPLE_090_x573_y384,SAMPLE_090,573,384,829,640,189,0,1754,1200
SAMPLE_090_x765_y384,SAMPLE_090,765,384,1021,640,189,0,1754,1200
SAMPLE_090_x957_y384,SAMPLE_090,957,384,1213,640,189,0,1754,1200
SAMPLE_090_x1149_y384,SAMPLE_090,1149,384,1405,640,189,0,1754,1200
SAMPLE_090_x1341_y384,SAMPLE_090,1341,384,1597,640,189,0,1754,1200
SAMPLE_090_x1498_y384,SAMPLE_090,1498,384,1754,640,189,0,1754,1200
SAMPLE_090_x189_y576,SAMPLE_090,189,576,445,832,189,0,1754,1200
SAMPLE_090_x381_y576,SAMPLE_090,381,576,637,832,189,0,1754,1200
SAMPLE_090_x573_y576,SAMPLE_090,573,576,829,832,189,0,1754,1200
SAMPLE_090_x765_y576,SAMPLE_090,765,576,1021,832,189,0,1754,1200
SAMPLE_090_x957_y576,SAMPLE_090,957,576,1213,832,189,0,1754,1200
SAMPLE_090_x1149_y576,SAMPLE_090,1149,576,1405,832,189,0,1754,1200
SAMPLE_090_x1341_y576,SAMPLE_090,1341,576,1597,832,189,0,1754,1200
SAMPLE_090_x1498_y576,SAMPLE_090,1498,576,1754,832,189,0,1754,1200
SAMPLE_090_x189_y768,SAMPLE_090,189,768,445,1024,189,0,1754,1200
SAMPLE_090_x381_y768,SAMPLE_090,381,768,637,1024,189,0,1754,1200
SAMPLE_090_x573_y768,SAMPLE_090,573,768,829,1024,189,0,1754,1200
SAMPLE_090_x765_y768,SAMPLE_090,765,768,1021,1024,189,0,1754,1200
SAMPLE_090_x957_y768,SAMPLE_090,957,768,1213,1024,189,0,1754,1200
SAMPLE_090_x1149_y768,SAMPLE_090,1149,768,1405,1024,189,0,1754,1200
SAMPLE_090_x1341_y768,SAMPLE_090,1341,768,1597,1024,189,0,1754,1200
SAMPLE_090_x1498_y768,SAMPLE_090,1498,768,1754,1024,189,0,1754,1200
SAMPLE_090_x189_y944,SAMPLE_090,189,944,445,1200,189,0,1754,1200
SAMPLE_090_x381_y944,SAMPLE_090,381,944,637,1200,189,0,1754,1200
SAMPLE_090_x573_y944,SAMPLE_090,573,944,829,1200,189,0,1754,1200
SAMPLE_090_x765_y944,SAMPLE_090,765,944,1021,1200,189,0,1754,1200
SAMPLE_090_x957_y944,SAMPLE_090,957,944,1213,1200,189,0,1754,1200
SAMPLE_090_x1149_y944,SAMPLE_090,1149,944,1405,1200,189,0,1754,1200
SAMPLE_090_x1341_y944,SAMPLE_090,1341,944,1597,1200,189,0,1754,1200
SAMPLE_090_x1498_y944,SAMPLE_090,1498,944,1754,1200,189,0,1754,1200
SAMPLE_091_x187_y0,SAMPLE_091,187,0,443,256,187,0,1755,1200
SAMPLE_091_x379_y0,SAMPLE_091,379,0,635,256,187,0,1755,1200
SAMPLE_091_x571_y0,SAMPLE_091,571,0,827,256,187,0,1755,1200
SAMPLE_091_x763_y0,SAMPLE_091,763,0,1019,256,187,0,1755,1200
SAMPLE_091_x955_y0,SAMPLE_091,955,0,1211,256,187,0,1755,1200
SAMPLE_091_x1147_y0,SAMPLE_091,1147,0,1403,256,187,0,1755,1200
SAMPLE_091_x1339_y0,SAMPLE_091,1339,0,1595,256,187,0,1755,1200
SAMPLE_091_x1499_y0,SAMPLE_091,1499,0,1755,256,187,0,1755,1200
SAMPLE_091_x187_y192,SAMPLE_091,187,192,443,448,187,0,1755,1200
SAMPLE_091_x379_y192,SAMPLE_091,379,192,635,448,187,0,1755,1200
SAMPLE_091_x571_y192,SAMPLE_091,571,192,827,448,187,0,1755,1200
SAMPLE_091_x763_y192,SAMPLE_091,763,192,1019,448,187,0,1755,1200
SAMPLE_091_x955_y192,SAMPLE_091,955,192,1211,448,187,0,1755,1200
SAMPLE_091_x1147_y192,SAMPLE_091,1147,192,1403,448,187,0,1755,1200
SAMPLE_091_x1339_y192,SAMPLE_091,1339,192,1595,448,187,0,1755,1200
SAMPLE_091_x1499_y192,SAMPLE_091,1499,192,1755,448,187,0,1755,1200
SAMPLE_091_x187_y384,SAMPLE_091,187,384,443,640,187,0,1755,1200
SAMPLE_091_x379_y384,SAMPLE_091,379,384,635,640,187,0,1755,1200
SAMPLE_091_x571_y384,SAMPLE_091,571,384,827,640,187,0,1755,1200
SAMPLE_091_x763_y384,SAMPLE_091,763,384,1019,640,187,0,1755,1200
SAMPLE_091_x955_y384,SAMPLE_091,955,384,1211,640,187,0,1755,1200
SAMPLE_091_x1147_y384,SAMPLE_091,1147,384,1403,640,187,0,1755,1200
SAMPLE_091_x1339_y384,SAMPLE_091,1339,384,1595,640,187,0,1755,1200
SAMPLE_091_x1499_y384,SAMPLE_091,1499,384,1755,640,187,0,1755,1200
SAMPLE_091_x187_y576,SAMPLE_091,187,576,443,832,187,0,1755,1200
SAMPLE_091_x379_y576,SAMPLE_091,379,576,635,832,187,0,1755,1200
SAMPLE_091_x571_y576,SAMPLE_091,571,576,827,832,187,0,1755,1200
SAMPLE_091_x763_y576,SAMPLE_091,763,576,1019,832,187,0,1755,1200
SAMPLE_091_x955_y576,SAMPLE_091,955,576,1211,832,187,0,1755,1200
SAMPLE_091_x1147_y576,SAMPLE_091,1147,576,1403,832,187,0,1755,1200
SAMPLE_091_x1339_y576,SAMPLE_091,1339,576,1595,832,187,0,1755,1200
SAMPLE_091_x1499_y576,SAMPLE_091,1499,576,1755,832,187,0,1755,1200
SAMPLE_091_x187_y768,SAMPLE_091,187,768,443,1024,187,0,1755,1200
SAMPLE_091_x379_y768,SAMPLE_091,379,768,635,1024,187,0,1755,1200
SAMPLE_091_x571_y768,SAMPLE_091,571,768,827,1024,187,0,1755,1200
SAMPLE_091_x763_y768,SAMPLE_091,763,768,1019,1024,187,0,1755,1200
SAMPLE_091_x955_y768,SAMPLE_091,955,768,1211,1024,187,0,1755,1200
SAMPLE_091_x1147_y768,SAMPLE_091,1147,768,1403,1024,187,0,1755,1200
SAMPLE_091_x1339_y768,SAMPLE_091,1339,768,1595,1024,187,0,1755,1200
SAMPLE_091_x1499_y768,SAMPLE_091,1499,768,1755,1024,187,0,1755,1200
SAMPLE_091_x187_y944,SAMPLE_091,187,944,443,1200,187,0,1755,1200
SAMPLE_091_x379_y944,SAMPLE_091,379,944,635,1200,187,0,1755,1200
SAMPLE_091_x571_y944,SAMPLE_091,571,944,827,1200,187,0,1755,1200
SAMPLE_091_x763_y944,SAMPLE_091,763,944,1019,1200,187,0,1755,1200
SAMPLE_091_x955_y944,SAMPLE_091,955,944,1211,1200,187,0,1755,1200
SAMPLE_091_x1147_y944,SAMPLE_091,1147,944,1403,1200,187,0,1755,1200
SAMPLE_091_x1339_y944,SAMPLE_091,1339,944,1595,1200,187,0,1755,1200
SAMPLE_091_x1499_y944,SAMPLE_091,1499,944,1755,1200,187,0,1755,1200
SAMPLE_092_x393_y14,SAMPLE_092,393,14,649,270,393,14,1558,1153
SAMPLE_092_x585_y14,SAMPLE_092,585,14,841,270,393,14,1558,1153
SAMPLE_092_x777_y14,SAMPLE_092,777,14,1033,270,393,14,1558,1153
SAMPLE_092_x969_y14,SAMPLE_092,969,14,1225,270,393,14,1558,1153
SAMPLE_092_x1161_y14,SAMPLE_092,1161,14,1417,270,393,14,1558,1153
SAMPLE_092_x1302_y14,SAMPLE_092,1302,14,1558,270,393,14,1558,1153
SAMPLE_092_x393_y206,SAMPLE_092,393,206,649,462,393,14,1558,1153
SAMPLE_092_x585_y206,SAMPLE_092,585,206,841,462,393,14,1558,1153
SAMPLE_092_x777_y206,SAMPLE_092,777,206,1033,462,393,14,1558,1153
SAMPLE_092_x969_y206,SAMPLE_092,969,206,1225,462,393,14,1558,1153
SAMPLE_092_x1161_y206,SAMPLE_092,1161,206,1417,462,393,14,1558,1153
SAMPLE_092_x1302_y206,SAMPLE_092,1302,206,1558,462,393,14,1558,1153
SAMPLE_092_x393_y398,SAMPLE_092,393,398,649,654,393,14,1558,1153
SAMPLE_092_x585_y398,SAMPLE_092,585,398,841,654,393,14,1558,1153
SAMPLE_092_x777_y398,SAMPLE_092,777,398,1033,654,393,14,1558,1153
SAMPLE_092_x969_y398,SAMPLE_092,969,398,1225,654,393,14,1558,1153
SAMPLE_092_x1161_y398,SAMPLE_092,1161,398,1417,654,393,14,1558,1153
SAMPLE_092_x1302_y398,SAMPLE_092,1302,398,1558,654,393,14,1558,1153
SAMPLE_092_x393_y590,SAMPLE_092,393,590,649,846,393,14,1558,1153
SAMPLE_092_x585_y590,SAMPLE_092,585,590,841,846,393,14,1558,1153
SAMPLE_092_x777_y590,SAMPLE_092,777,590,1033,846,393,14,1558,1153
SAMPLE_092_x969_y590,SAMPLE_092,969,590,1225,846,393,14,1558,1153
SAMPLE_092_x1161_y590,SAMPLE_092,1161,590,1417,846,393,14,1558,1153
SAMPLE_092_x1302_y590,SAMPLE_092,1302,590,1558,846,393,14,1558,1153
SAMPLE_092_x393_y782,SAMPLE_092,393,782,649,1038,393,14,1558,1153
SAMPLE_092_x585_y782,SAMPLE_092,585,782,841,1038,393,14,1558,1153
SAMPLE_092_x777_y782,SAMPLE_092,777,782,1033,1038,393,14,1558,1153
SAMPLE_092_x969_y782,SAMPLE_092,969,782,1225,1038,393,14,1558,1153
SAMPLE_092_x1161_y782,SAMPLE_092,1161,782,1417,1038,393,14,1558,1153
SAMPLE_092_x1302_y782,SAMPLE_092,1302,782,1558,1038,393,14,1558,1153
SAMPLE_092_x393_y897,SAMPLE_092,393,897,649,1153,393,14,1558,1153
SAMPLE_092_x585_y897,SAMPLE_092,585,897,841,1153,393,14,1558,1153
SAMPLE_092_x777_y897,SAMPLE_092,777,897,1033,1153,393,14,1558,1153
SAMPLE_092_x969_y897,SAMPLE_092,969,897,1225,1153,393,14,1558,1153
SAMPLE_092_x1161_y897,SAMPLE_092,1161,897,1417,1153,393,14,1558,1153
SAMPLE_092_x1302_y897,SAMPLE_092,1302,897,1558,1153,393,14,1558,1153
SAMPLE_093_x393_y12,SAMPLE_093,393,12,649,268,393,12,1559,1191
SAMPLE_093_x585_y12,SAMPLE_093,585,12,841,268,393,12,1559,1191
SAMPLE_093_x777_y12,SAMPLE_093,777,12,1033,268,393,12,1559,1191
SAMPLE_093_x969_y12,SAMPLE_093,969,12,1225,268,393,12,1559,1191
SAMPLE_093_x1161_y12,SAMPLE_093,1161,12,1417,268,393,12,1559,1191
SAMPLE_093_x1303_y12,SAMPLE_093,1303,12,1559,268,393,12,1559,1191
SAMPLE_093_x393_y204,SAMPLE_093,393,204,649,460,393,12,1559,1191
SAMPLE_093_x585_y204,SAMPLE_093,585,204,841,460,393,12,1559,1191
SAMPLE_093_x777_y204,SAMPLE_093,777,204,1033,460,393,12,1559,1191
SAMPLE_093_x969_y204,SAMPLE_093,969,204,1225,460,393,12,1559,1191
SAMPLE_093_x1161_y204,SAMPLE_093,1161,204,1417,460,393,12,1559,1191
SAMPLE_093_x1303_y204,SAMPLE_093,1303,204,1559,460,393,12,1559,1191
SAMPLE_093_x393_y396,SAMPLE_093,393,396,649,652,393,12,1559,1191
SAMPLE_093_x585_y396,SAMPLE_093,585,396,841,652,393,12,1559,1191
SAMPLE_093_x777_y396,SAMPLE_093,777,396,1033,652,393,12,1559,1191
SAMPLE_093_x969_y396,SAMPLE_093,969,396,1225,652,393,12,1559,1191
SAMPLE_093_x1161_y396,SAMPLE_093,1161,396,1417,652,393,12,1559,1191
SAMPLE_093_x1303_y396,SAMPLE_093,1303,396,1559,652,393,12,1559,1191
SAMPLE_093_x393_y588,SAMPLE_093,393,588,649,844,393,12,1559,1191
SAMPLE_093_x585_y588,SAMPLE_093,585,588,841,844,393,12,1559,1191
SAMPLE_093_x777_y588,SAMPLE_093,777,588,1033,844,393,12,1559,1191
SAMPLE_093_x969_y588,SAMPLE_093,969,588,1225,844,393,12,1559,1191
SAMPLE_093_x1161_y588,SAMPLE_093,1161,588,1417,844,393,12,1559,1191
SAMPLE_093_x1303_y588,SAMPLE_093,1303,588,1559,844,393,12,1559,1191
SAMPLE_093_x393_y780,SAMPLE_093,393,780,649,1036,393,12,1559,1191
SAMPLE_093_x585_y780,SAMPLE_093,585,780,841,1036,393,12,1559,1191
SAMPLE_093_x777_y780,SAMPLE_093,777,780,1033,1036,393,12,1559,1191
SAMPLE_093_x969_y780,SAMPLE_093,969,780,1225,1036,393,12,1559,1191
SAMPLE_093_x1161_y780,SAMPLE_093,1161,780,1417,1036,393,12,1559,1191
SAMPLE_093_x1303_y780,SAMPLE_093,1303,780,1559,1036,393,12,1559,1191
SAMPLE_093_x393_y935,SAMPLE_093,393,935,649,1191,393,12,1559,1191
SAMPLE_093_x585_y935,SAMPLE_093,585,935,841,1191,393,12,1559,1191
SAMPLE_093_x777_y935,SAMPLE_093,777,935,1033,1191,393,12,1559,1191
SAMPLE_093_x969_y935,SAMPLE_093,969,935,1225,1191,393,12,1559,1191
SAMPLE_093_x1161_y935,SAMPLE_093,1161,935,1417,1191,393,12,1559,1191
SAMPLE_093_x1303_y935,SAMPLE_093,1303,935,1559,1191,393,12,1559,1191
SAMPLE_065_x410_y18,SAMPLE_065,410,18,666,274,410,18,1532,1140
SAMPLE_065_x602_y18,SAMPLE_065,602,18,858,274,410,18,1532,1140
SAMPLE_065_x794_y18,SAMPLE_065,794,18,1050,274,410,18,1532,1140
SAMPLE_065_x986_y18,SAMPLE_065,986,18,1242,274,410,18,1532,1140
SAMPLE_065_x1178_y18,SAMPLE_065,1178,18,1434,274,410,18,1532,1140
SAMPLE_065_x1276_y18,SAMPLE_065,1276,18,1532,274,410,18,1532,1140
SAMPLE_065_x410_y210,SAMPLE_065,410,210,666,466,410,18,1532,1140
SAMPLE_065_x602_y210,SAMPLE_065,602,210,858,466,410,18,1532,1140
SAMPLE_065_x794_y210,SAMPLE_065,794,210,1050,466,410,18,1532,1140
SAMPLE_065_x986_y210,SAMPLE_065,986,210,1242,466,410,18,1532,1140
SAMPLE_065_x1178_y210,SAMPLE_065,1178,210,1434,466,410,18,1532,1140
SAMPLE_065_x1276_y210,SAMPLE_065,1276,210,1532,466,410,18,1532,1140
SAMPLE_065_x410_y402,SAMPLE_065,410,402,666,658,410,18,1532,1140
SAMPLE_065_x602_y402,SAMPLE_065,602,402,858,658,410,18,1532,1140
SAMPLE_065_x794_y402,SAMPLE_065,794,402,1050,658,410,18,1532,1140
SAMPLE_065_x986_y402,SAMPLE_065,986,402,1242,658,410,18,1532,1140
SAMPLE_065_x1178_y402,SAMPLE_065,1178,402,1434,658,410,18,1532,1140
SAMPLE_065_x1276_y402,SAMPLE_065,1276,402,1532,658,410,18,1532,1140
SAMPLE_065_x410_y594,SAMPLE_065,410,594,666,850,410,18,1532,1140
SAMPLE_065_x602_y594,SAMPLE_065,602,594,858,850,410,18,1532,1140
SAMPLE_065_x794_y594,SAMPLE_065,794,594,1050,850,410,18,1532,1140
SAMPLE_065_x986_y594,SAMPLE_065,986,594,1242,850,410,18,1532,1140
SAMPLE_065_x1178_y594,SAMPLE_065,1178,594,1434,850,410,18,1532,1140
SAMPLE_065_x1276_y594,SAMPLE_065,1276,594,1532,850,410,18,1532,1140
SAMPLE_065_x410_y786,SAMPLE_065,410,786,666,1042,410,18,1532,1140
SAMPLE_065_x602_y786,SAMPLE_065,602,786,858,1042,410,18,1532,1140
SAMPLE_065_x794_y786,SAMPLE_065,794,786,1050,1042,410,18,1532,1140
SAMPLE_065_x986_y786,SAMPLE_065,986,786,1242,1042,410,18,1532,1140
SAMPLE_065_x1178_y786,SAMPLE_065,1178,786,1434,1042,410,18,1532,1140
SAMPLE_065_x1276_y786,SAMPLE_065,1276,786,1532,1042,410,18,1532,1140
SAMPLE_065_x410_y884,SAMPLE_065,410,884,666,1140,410,18,1532,1140
SAMPLE_065_x602_y884,SAMPLE_065,602,884,858,1140,410,18,1532,1140
SAMPLE_065_x794_y884,SAMPLE_065,794,884,1050,1140,410,18,1532,1140
SAMPLE_065_x986_y884,SAMPLE_065,986,884,1242,1140,410,18,1532,1140
SAMPLE_065_x1178_y884,SAMPLE_065,1178,884,1434,1140,410,18,1532,1140
SAMPLE_065_x1276_y884,SAMPLE_065,1276,884,1532,1140,410,18,1532,1140
SAMPLE_050_x393_y22,SAMPLE_050,393,22,649,278,393,22,1531,1138
SAMPLE_050_x585_y22,SAMPLE_050,585,22,841,278,393,22,1531,1138
SAMPLE_050_x777_y22,SAMPLE_050,777,22,1033,278,393,22,1531,1138
SAMPLE_050_x969_y22,SAMPLE_050,969,22,1225,278,393,22,1531,1138
SAMPLE_050_x1161_y22,SAMPLE_050,1161,22,1417,278,393,22,1531,1138
SAMPLE_050_x1275_y22,SAMPLE_050,1275,22,1531,278,393,22,1531,1138
SAMPLE_050_x393_y214,SAMPLE_050,393,214,649,470,393,22,1531,1138
SAMPLE_050_x585_y214,SAMPLE_050,585,214,841,470,393,22,1531,1138
SAMPLE_050_x777_y214,SAMPLE_050,777,214,1033,470,393,22,1531,1138
SAMPLE_050_x969_y214,SAMPLE_050,969,214,1225,470,393,22,1531,1138
SAMPLE_050_x1161_y214,SAMPLE_050,1161,214,1417,470,393,22,1531,1138
SAMPLE_050_x1275_y214,SAMPLE_050,1275,214,1531,470,393,22,1531,1138
SAMPLE_050_x393_y406,SAMPLE_050,393,406,649,662,393,22,1531,1138
SAMPLE_050_x585_y406,SAMPLE_050,585,406,841,662,393,22,1531,1138
SAMPLE_050_x777_y406,SAMPLE_050,777,406,1033,662,393,22,1531,1138
SAMPLE_050_x969_y406,SAMPLE_050,969,406,1225,662,393,22,1531,1138
SAMPLE_050_x1161_y406,SAMPLE_050,1161,406,1417,662,393,22,1531,1138
SAMPLE_050_x1275_y406,SAMPLE_050,1275,406,1531,662,393,22,1531,1138
SAMPLE_050_x393_y598,SAMPLE_050,393,598,649,854,393,22,1531,1138
SAMPLE_050_x585_y598,SAMPLE_050,585,598,841,854,393,22,1531,1138
SAMPLE_050_x777_y598,SAMPLE_050,777,598,1033,854,393,22,1531,1138
SAMPLE_050_x969_y598,SAMPLE_050,969,598,1225,854,393,22,1531,1138
SAMPLE_050_x1161_y598,SAMPLE_050,1161,598,1417,854,393,22,1531,1138
SAMPLE_050_x1275_y598,SAMPLE_050,1275,598,1531,854,393,22,1531,1138
SAMPLE_050_x393_y790,SAMPLE_050,393,790,649,1046,393,22,1531,1138
SAMPLE_050_x585_y790,SAMPLE_050,585,790,841,1046,393,22,1531,1138
